frame,u,v,conf,cls,w_px,h_px,angle_deg,colour_b,colour_g,colour_r
2189,1353.0924377441406,848.536865234375,0.5804883241653442,9,62.1403923034668,23.11317253112793,82.29778259256238,189.0,175.0,159.5
2189,1185.3246612548828,635.4024658203125,0.44609007239341736,10,24.32683563232422,14.007577896118164,-2.831310419239158,45.0,32.0,27.0
2189,1257.7908782958984,630.4461059570312,0.4232420027256012,9,20.020111083984375,21.81218147277832,-2.9438934945455357,72.0,60.0,51.0
2189,986.2962341308594,534.2875366210938,0.41404274106025696,10,51.51682662963867,21.69879150390625,60.12321145208997,107.0,87.0,75.0
2189,1751.9931030273438,372.4873962402344,0.3812762498855591,10,22.6114444732666,54.49638366699219,67.4002452579833,209.0,198.0,187.0
2189,1221.086654663086,631.4486083984375,0.3053991496562958,9,23.457275390625,20.429683685302734,-1.9898449873153385,184.0,162.5,143.0
2189,1813.7462768554688,331.0599060058594,0.2989014983177185,10,24.32543182373047,57.38002395629883,67.34327465011621,139.0,110.0,87.0
2190,1198.886947631836,649.6559295654297,0.846537709236145,9,64.0205307006836,23.027328491210938,78.74017611052369,219.0,208.0,194.0
2190,1127.7375717163086,751.3001403808594,0.8431601524353027,9,84.07534790039062,27.58419418334961,78.88167713955885,214.0,204.0,194.0
2190,1362.4160766601562,754.4792175292969,0.8246538043022156,9,64.972900390625,25.162567138671875,77.05324915912476,187.5,168.0,153.0
2190,1158.4342498779297,652.3293304443359,0.8240984082221985,9,58.60826873779297,21.36538314819336,80.5468431082621,219.0,205.0,194.5
2190,1324.1239013671875,758.5275268554688,0.8237038850784302,9,63.82087707519531,27.801719665527344,76.75918219459903,190.5,169.5,149.5
2190,1233.699462890625,633.5803375244141,0.8167307376861572,9,53.57814025878906,22.2232666015625,74.97844942513916,178.5,153.5,132.0
2190,1019.5829772949219,683.3905792236328,0.8001816868782043,9,54.75397491455078,20.979145050048828,80.98048498847704,219.0,209.0,200.0
2190,1053.6184101104736,665.9263916015625,0.7937984466552734,10,54.06717300415039,22.15325927734375,80.27252222062688,142.0,125.5,108.0
2190,948.7250061035156,651.8044891357422,0.7806829214096069,9,53.96759796142578,21.882179260253906,81.18196873880325,219.0,212.0,202.0
2190,981.5091857910156,630.9490814208984,0.7629156708717346,9,57.78785705566406,23.80068588256836,82.71709473589863,224.5,214.0,206.0
2190,1043.1721286773682,591.7559509277344,0.7595310211181641,10,49.47053527832031,21.815486907958984,83.02108596528839,69.0,60.0,52.0
2190,1771.9788208007812,377.70550537109375,0.7459977269172668,10,46.632774353027344,22.408966064453125,4.359716150521486,172.0,149.0,125.0
2190,1371.3758239746094,829.1656494140625,0.7147233486175537,9,62.52458953857422,22.581274032592773,79.66684836578682,195.0,182.0,167.0
2190,988.4026489257812,709.7697448730469,0.7107565402984619,9,49.61328887939453,21.313262939453125,81.85954399503602,219.0,207.0,194.0
2190,1268.4693603515625,627.0729370117188,0.7094399929046631,9,45.11799621582031,19.428386688232422,75.48011998948743,207.5,195.5,187.5
2190,1008.5898742675781,608.6539916992188,0.661097526550293,9,52.50355529785156,20.22378158569336,82.93408984582993,221.0,209.0,197.0
2190,944.2798461914062,633.1103515625,0.6216487884521484,9,20.990520477294922,17.052276611328125,-3.4746730444759275,166.0,151.0,150.0
2190,1746.9778747558594,335.636474609375,0.5449844598770142,10,22.96368408203125,51.88914108276367,64.62854766260295,210.0,198.0,181.0
2190,1173.7624969482422,727.7403564453125,0.5318065881729126,10,49.974143981933594,22.709163665771484,78.86376838355507,35.0,29.0,26.0
2190,1139.2432861328125,558.1765975952148,0.5201183557510376,10,55.79027557373047,24.106433868408203,80.91357645536759,35.0,27.0,23.0
2190,987.28515625,531.1077880859375,0.3993883430957794,9,54.90543746948242,22.502859115600586,56.89056829528756,102.0,81.0,69.0
2190,1154.3350677490234,631.327392578125,0.39081045985221863,9,21.617488861083984,19.033815383911133,-2.5888493758742834,206.0,189.0,174.5
2190,1342.7349853515625,635.7305603027344,0.38353395462036133,10,37.6446533203125,15.986205101013184,78.62572946079095,170.0,156.0,148.0
2190,1342.4710388183594,570.1150817871094,0.36772650480270386,10,27.90980339050293,13.829466819763184,81.43148237937298,159.5,144.5,136.0
2190,1115.024169921875,614.8065795898438,0.3425038754940033,10,49.94565963745117,21.606969833374023,79.11925843964856,40.0,29.0,26.0
2190,1194.8222198486328,629.9290771484375,0.335920125246048,10,23.86886978149414,23.958927154541016,-2.940763346914966,74.0,61.0,49.0
2190,1147.4821166992188,642.577880859375,0.2711167335510254,9,10.267121315002441,40.9251823425293,-0.26572914998958075,92.5,67.5,47.0
2190,1184.4031982421875,546.6142730712891,0.26547616720199585,9,59.09501266479492,23.657516479492188,77.83641913992594,150.0,126.0,106.0
2190,1805.6300659179688,290.0421142578125,0.2635539472103119,10,25.560998916625977,54.075294494628906,67.63933602987959,137.0,108.0,83.0
2191,1207.0812072753906,637.2090606689453,0.8470042943954468,9,61.815773010253906,21.951175689697266,75.96656606217574,218.0,209.0,197.0
2191,1141.1917877197266,742.0827941894531,0.846825361251831,9,87.0550308227539,26.691484451293945,76.51750278100731,210.0,201.0,190.5
2191,1241.6290283203125,618.9251556396484,0.8337792754173279,9,52.792179107666016,20.644912719726562,71.8102798390071,178.5,152.5,127.5
2191,1337.8105773925781,739.5386962890625,0.8313691020011902,9,63.6575813293457,26.971126556396484,73.87681504409697,197.0,176.0,156.0
2191,1166.7337341308594,641.4680633544922,0.8238715529441833,9,59.131378173828125,20.288957595825195,78.012105265757,219.0,204.0,189.5
2191,1029.438232421875,678.5675659179688,0.8057198524475098,9,55.040016174316406,21.616920471191406,78.59548538314614,215.0,204.0,192.0
2191,1375.5281372070312,733.8389282226562,0.7967697381973267,9,65.40858459472656,24.845569610595703,74.45989463316262,186.5,169.0,152.0
2191,956.8824157714844,651.2115325927734,0.788964033126831,9,54.210357666015625,21.808347702026367,78.6484739907271,223.5,213.0,204.0
2191,989.1278381347656,629.7486572265625,0.7863023281097412,9,57.33351135253906,23.663562774658203,79.44227857606597,221.0,210.0,201.0
2191,1765.6664733886719,337.0677490234375,0.7437836527824402,10,44.189491271972656,21.517356872558594,2.747166757532832,165.0,146.0,121.0
2191,999.732421875,706.8077392578125,0.7394930124282837,9,49.6601448059082,20.11023712158203,78.04303919250799,218.0,206.0,197.0
2191,1015.613525390625,606.5794067382812,0.732966423034668,9,52.98655700683594,20.15442657470703,80.2260769342708,223.0,209.0,200.0
2191,1275.615951538086,610.7734985351562,0.7282304763793945,9,44.62466812133789,18.816646575927734,72.57156589370754,203.0,194.0,182.0
2191,1049.878662109375,588.7638549804688,0.67950838804245,10,45.53634262084961,19.76454734802246,81.24121379966394,76.0,65.0,58.0
2191,1203.1017608642578,624.251708984375,0.6229864954948425,9,37.49217224121094,22.608034133911133,73.00623230229799,144.0,116.0,85.5
2191,1388.2154235839844,806.9275817871094,0.574256956577301,9,63.2000732421875,21.78480339050293,76.00953478224429,193.0,174.5,156.5
2191,1163.4415283203125,626.7649536132812,0.5674713253974915,9,32.70172119140625,20.816625595092773,74.29204956449873,160.5,129.0,104.5
2191,952.2485656738281,633.5177001953125,0.5615360736846924,9,21.23538589477539,17.064830780029297,-1.002526628638009,154.0,143.5,140.0
2191,1063.3338623046875,661.0813751220703,0.554690957069397,10,52.75870895385742,21.183427810668945,77.40736031664407,147.5,130.0,117.5
2191,1741.6324157714844,295.8107604980469,0.49440982937812805,10,23.300045013427734,55.58771896362305,62.04310932588886,213.5,202.5,187.0
2191,1056.624755859375,636.7125854492188,0.46062958240509033,10,20.139015197753906,7.461698532104492,-0.2424716888550262,112.0,94.0,84.0
2191,1143.624755859375,549.7550659179688,0.4171534478664398,10,53.66960906982422,22.868206024169922,79.01497511140082,35.0,27.0,23.0
2191,1284.6090297698975,615.5817260742188,0.410586416721344,9,9.758478164672852,33.63488006591797,-0.1972496600308197,125.0,120.0,115.0
2191,1187.2701110839844,534.6541137695312,0.3835240304470062,9,59.14141845703125,22.544151306152344,73.53806498202103,148.0,124.0,102.0
2191,990.8850402832031,530.0769653320312,0.2718918025493622,9,54.461544036865234,21.76864242553711,55.74880313777697,101.0,82.0,70.0
2192,1154.503677368164,731.4285888671875,0.8598612546920776,9,86.39607238769531,26.100107192993164,73.68274204902023,210.0,199.5,190.0
2192,1215.6426239013672,622.7538299560547,0.8394381403923035,9,63.449440002441406,21.53068733215332,72.14285541007335,218.0,208.5,196.0
2192,1351.356346130371,719.0819396972656,0.8354272842407227,9,64.9074478149414,26.855552673339844,71.20432594641107,201.0,181.5,162.5
2192,1174.654067993164,629.6198883056641,0.8299221992492676,9,57.614112854003906,21.143098831176758,74.6602240815191,218.5,203.5,188.5
2192,1248.1239013671875,602.8750457763672,0.8250042796134949,9,53.06938171386719,21.79085922241211,68.99669269344706,170.0,146.0,119.5
2192,1040.0122680664062,674.6482238769531,0.8154332637786865,9,55.25023651123047,21.482898712158203,75.07832728137225,217.0,207.5,198.0
2192,1388.7960510253906,710.7343139648438,0.805127739906311,9,66.28223419189453,24.883163452148438,70.90634528349092,190.0,173.0,157.0
2192,1011.8149108886719,704.4680786132812,0.7671359777450562,9,49.99463653564453,20.984615325927734,74.64269098591967,218.0,207.0,199.0
2192,1073.0931396484375,653.2450561523438,0.7613254189491272,10,51.81700897216797,21.366212844848633,74.22663001262835,147.0,129.0,116.0
2192,965.8526611328125,650.3922271728516,0.7604559659957886,9,54.34156036376953,22.079362869262695,75.4064905502347,223.5,213.0,205.0
2192,1405.2354736328125,784.8352966308594,0.7491644620895386,9,62.14047622680664,21.631908416748047,73.33419066548531,200.5,185.0,170.0
2192,1757.5921630859375,295.7111511230469,0.7266851663589478,10,46.47660446166992,23.047277450561523,-1.4723315857438157,161.5,145.5,124.0
2192,1055.8810424804688,583.8374938964844,0.7129679322242737,10,55.62877655029297,22.87403678894043,76.4250766611587,76.0,66.0,59.0
2192,996.7465515136719,627.0642700195312,0.7067020535469055,9,58.24420166015625,23.19381332397461,76.15834411369136,221.0,209.0,200.0
2192,1283.120111465454,594.1628112792969,0.6820197105407715,9,39.996498107910156,16.87068748474121,72.9538652419315,212.0,204.0,193.0
2192,1022.3640747070312,601.8773803710938,0.6736887693405151,9,53.45766830444336,19.95484161376953,78.14926229448004,220.0,203.0,194.0
2192,1189.5601043701172,522.2862701416016,0.6638935208320618,9,59.18426513671875,22.34320831298828,70.58301778856085,149.0,124.0,103.5
2192,960.335205078125,632.9874877929688,0.5802540183067322,9,21.556411743164062,18.332624435424805,-3.1451529158461895,140.5,130.0,128.0
2192,1730.7907409667969,254.94293212890625,0.4690034091472626,10,23.424203872680664,54.70414352416992,59.492436652050124,210.0,202.0,187.0
2192,1146.51708984375,539.4051284790039,0.4597374200820923,10,54.15629577636719,22.462697982788086,76.15053720747004,35.0,27.0,23.0
2192,1357.419677734375,596.3515014648438,0.4342900216579437,10,35.200958251953125,14.813684463500977,73.8399320225789,165.5,154.5,145.5
2192,1028.7117257118225,603.2845153808594,0.40434181690216064,9,12.003368377685547,49.446956634521484,-0.7797021123326567,71.0,64.0,63.0
2192,992.3467102050781,526.6478271484375,0.39787763357162476,9,55.153167724609375,22.235815048217773,52.527631283685594,100.0,80.0,67.5
2192,1128.1998291015625,597.4612121582031,0.3707471787929535,10,48.02674865722656,20.055145263671875,72.02656460926471,39.0,29.0,23.0
2192,1141.9935913085938,725.2897644042969,0.34855982661247253,9,20.051509857177734,70.84393310546875,-0.13664513806124534,122.0,97.0,75.0
2192,1197.275634765625,702.3853149414062,0.3071253001689911,9,54.51308059692383,23.315969467163086,73.69958529551349,35.0,29.0,25.0
2193,1167.774154663086,719.1101989746094,0.8521215319633484,9,87.20695495605469,27.39461898803711,70.4580526475063,212.0,201.0,190.0
2193,1050.1683959960938,668.3922271728516,0.8479145169258118,9,54.414207458496094,20.771358489990234,72.45941418753593,214.5,203.5,193.0
2193,1223.1303100585938,608.8623199462891,0.8469401597976685,9,63.17072296142578,21.38233184814453,69.59452549111994,218.0,209.0,197.0
2193,1005.3434753417969,624.4796142578125,0.8306279182434082,9,57.49463653564453,23.346338272094727,73.27321073657544,224.0,214.0,205.0
2193,1400.5477905273438,686.4252777099609,0.8279476165771484,9,65.3912582397461,25.32767105102539,68.03688036033101,186.5,168.0,150.5
2193,1254.7537384033203,588.3213500976562,0.824773371219635,9,51.9698486328125,21.474685668945312,66.30949819847811,194.5,171.5,154.5
2193,1182.9688568115234,616.8733367919922,0.8243216872215271,9,60.19976806640625,21.037437438964844,71.19028307747752,220.0,207.0,191.0
2193,1364.0658874511719,697.4330749511719,0.8182907700538635,9,64.27671813964844,27.184619903564453,66.88977740998405,203.0,185.5,165.5
2193,1024.23828125,700.3158874511719,0.8033228516578674,9,47.84922409057617,20.27863311767578,73.48316392147247,218.0,206.0,198.0
2193,1029.1376953125,597.885498046875,0.7706844806671143,9,53.17333984375,19.983121871948242,74.39377157180773,222.0,204.0,197.0
2193,974.9397888183594,647.5926208496094,0.7429412603378296,9,52.316925048828125,21.75909996032715,72.9002004456227,220.0,206.5,198.0
2193,1081.9994506835938,646.9290924072266,0.7245674133300781,10,53.32822036743164,21.47467613220215,72.20143111239538,147.0,129.0,117.0
2193,1287.8216857910156,574.5223999023438,0.7101189494132996,9,45.609588623046875,19.660133361816406,66.25619540219533,204.0,196.5,185.0
2193,1420.808837890625,758.2662048339844,0.7037292122840881,9,62.37477493286133,21.777366638183594,69.69089263011965,195.0,177.5,161.0
2193,1060.9405517578125,577.2274780273438,0.6641151905059814,10,51.68290710449219,21.44156265258789,74.62189989008615,76.0,66.0,59.0
2193,1746.8256225585938,253.5775604248047,0.6364166736602783,10,22.90580177307129,48.5366325378418,87.25464211853739,162.0,148.0,124.0
2193,1191.5118560791016,506.93753814697266,0.6292862296104431,9,59.41021728515625,23.366901397705078,66.46340285104601,145.5,120.0,101.0
2193,969.4557189941406,633.3367309570312,0.5316776633262634,9,21.678937911987305,20.684595108032227,-2.6291094990501005,133.5,120.5,120.5
2193,1352.8070373535156,506.8270568847656,0.4893569052219391,10,28.804603576660156,13.649473190307617,71.57219310491878,167.0,150.0,138.5
2193,1718.3096618652344,214.35755920410156,0.4677185118198395,10,23.212791442871094,54.7105712890625,56.73475118975206,210.5,203.0,185.0
2193,1135.3670043945312,587.6164245605469,0.46022117137908936,10,48.91835021972656,20.349210739135742,71.84598806798792,39.0,29.0,23.0
2193,1148.065185546875,528.3562469482422,0.36849087476730347,10,50.55529022216797,19.053024291992188,78.41505910603108,35.0,27.0,23.0
2193,1209.4399719238281,687.6094512939453,0.3261706233024597,10,54.675865173339844,23.26519775390625,71.14419979114744,36.0,29.0,25.0
2193,1769.6596984863281,159.2124481201172,0.2731013000011444,10,24.81988525390625,55.70311737060547,61.04790295249381,138.0,111.0,88.5
2194,1180.7850799560547,707.6164855957031,0.8657028675079346,9,86.67622375488281,27.056777954101562,67.0959671606484,211.0,201.0,190.5
2194,1229.6656951904297,593.7806701660156,0.8569180965423584,9,63.434417724609375,21.596160888671875,67.20673916860767,218.0,209.0,197.0
2194,1189.8243560791016,603.4544372558594,0.8469558358192444,9,57.38580322265625,20.858001708984375,67.71771928079465,220.0,205.0,191.0
2194,1410.4963684082031,660.9613952636719,0.8465903401374817,9,65.27139282226562,24.858518600463867,64.23678167218937,190.0,174.0,157.5
2194,1012.2770385742188,620.5404052734375,0.8434004783630371,9,57.86155319213867,22.75104522705078,70.50916295306551,221.5,211.0,201.0
2194,1259.8585205078125,570.6080017089844,0.8389672040939331,9,54.10966491699219,21.64503288269043,63.52661958342645,187.0,162.0,140.0
2194,1374.5856018066406,673.9022827148438,0.8383690714836121,9,65.18206787109375,27.402301788330078,64.51233199387518,198.5,178.5,158.5
2194,1434.9337768554688,732.6450500488281,0.8049313426017761,9,62.24310302734375,22.285205841064453,67.26517143695712,199.0,183.0,167.0
2194,1035.3348999023438,695.6309661865234,0.80256187915802,9,48.444793701171875,20.44182014465332,69.61662115308492,217.0,205.0,195.0
2194,1060.4397506713867,662.8780059814453,0.7992265224456787,9,55.07434844970703,21.19894027709961,69.64570409857083,216.0,205.0,194.0
2194,1035.273193359375,593.7606201171875,0.7952994108200073,9,53.72532272338867,19.737062454223633,70.48719023450558,223.0,210.0,201.0
