frame,timestamp,t_sec,lat,lon,rel_alt,abs_alt,yaw,pitch,roll,focal_len,dzoom,gsd
204,2024-11-24 17:38:10.348,6.772,48.267239,25.913801,101.678,425.635,-65.8,-90.0,0.0,24.0,1.0,0.0794359375
205,2024-11-24 17:38:10.384,6.808,48.267245,25.91378,101.669,425.626,-65.8,-89.9,0.0,24.0,1.0,0.07942890625
206,2024-11-24 17:38:10.415,6.839,48.267245,25.91378,101.669,425.626,-65.8,-89.9,0.0,24.0,1.0,0.07942890625
207,2024-11-24 17:38:10.447,6.871,48.267245,25.91378,101.669,425.626,-65.8,-89.9,0.0,24.0,1.0,0.07942890625
208,2024-11-24 17:38:10.483,6.907,48.267252,25.913757,101.66,425.616,-65.8,-90.0,0.0,24.0,1.0,0.079421875
209,2024-11-24 17:38:10.513,6.937,48.267252,25.913757,101.66,425.616,-65.8,-90.0,0.0,24.0,1.0,0.079421875
210,2024-11-24 17:38:10.547,6.971,48.267252,25.913757,101.66,425.616,-65.8,-90.0,0.0,24.0,1.0,0.079421875
211,2024-11-24 17:38:10.580,7.004,48.267258,25.913736,101.65,425.607,-65.8,-89.9,0.0,24.0,1.0,0.07941406250000001
212,2024-11-24 17:38:10.614,7.038,48.267258,25.913736,101.65,425.607,-65.8,-89.9,0.0,24.0,1.0,0.07941406250000001
213,2024-11-24 17:38:10.646,7.07,48.267258,25.913736,101.65,425.607,-65.8,-89.9,0.0,24.0,1.0,0.07941406250000001
214,2024-11-24 17:38:10.682,7.106,48.267265,25.913713,101.636,425.593,-65.8,-89.9,0.0,24.0,1.0,0.079403125
215,2024-11-24 17:38:10.715,7.139,48.267265,25.913713,101.636,425.593,-65.8,-89.9,0.0,24.0,1.0,0.079403125
216,2024-11-24 17:38:10.747,7.171,48.267265,25.913713,101.636,425.593,-65.8,-89.9,0.0,24.0,1.0,0.079403125
217,2024-11-24 17:38:10.780,7.204,48.267272,25.913688,101.623,425.58,-65.8,-89.9,0.0,24.0,1.0,0.07939296875
218,2024-11-24 17:38:10.815,7.239,48.267272,25.913688,101.623,425.58,-65.8,-89.9,0.0,24.0,1.0,0.07939296875
219,2024-11-24 17:38:10.847,7.271,48.267272,25.913688,101.623,425.58,-65.8,-89.9,0.0,24.0,1.0,0.07939296875
220,2024-11-24 17:38:10.881,7.305,48.267279,25.913665,101.619,425.576,-65.8,-89.9,0.0,24.0,1.0,0.07938984375
221,2024-11-24 17:38:10.915,7.339,48.267279,25.913665,101.619,425.576,-65.8,-89.9,0.0,24.0,1.0,0.07938984375
222,2024-11-24 17:38:10.947,7.371,48.267279,25.913665,101.619,425.576,-65.8,-89.9,0.0,24.0,1.0,0.07938984375
223,2024-11-24 17:38:10.981,7.405,48.267286,25.913642,101.614,425.57,-65.8,-89.9,0.0,24.0,1.0,0.07938593749999999
224,2024-11-24 17:38:11.014,7.438,48.267286,25.913642,101.614,425.57,-65.8,-89.9,0.0,24.0,1.0,0.07938593749999999
225,2024-11-24 17:38:11.047,7.471,48.267286,25.913642,101.614,425.57,-65.8,-89.9,0.0,24.0,1.0,0.07938593749999999
226,2024-11-24 17:38:11.080,7.504,48.267293,25.913618,101.606,425.563,-65.8,-89.9,0.0,24.0,1.0,0.07937968749999999
227,2024-11-24 17:38:11.115,7.539,48.267293,25.913618,101.606,425.563,-65.8,-89.9,0.0,24.0,1.0,0.07937968749999999
228,2024-11-24 17:38:11.148,7.572,48.267293,25.913618,101.606,425.563,-65.8,-89.9,0.0,24.0,1.0,0.07937968749999999
229,2024-11-24 17:38:11.183,7.607,48.2673,25.913595,101.594,425.55,-65.8,-90.0,0.0,24.0,1.0,0.0793703125
230,2024-11-24 17:38:11.214,7.638,48.2673,25.913595,101.594,425.55,-65.8,-90.0,0.0,24.0,1.0,0.0793703125
231,2024-11-24 17:38:11.248,7.672,48.2673,25.913595,101.594,425.55,-65.8,-90.0,0.0,24.0,1.0,0.0793703125
232,2024-11-24 17:38:11.283,7.707,48.267307,25.913571,101.588,425.545,-65.9,-89.9,0.0,24.0,1.0,0.07936562500000001
233,2024-11-24 17:38:11.317,7.741,48.267307,25.913571,101.588,425.545,-65.9,-89.9,0.0,24.0,1.0,0.07936562500000001
234,2024-11-24 17:38:11.348,7.772,48.267307,25.913571,101.588,425.545,-65.9,-89.9,0.0,24.0,1.0,0.07936562500000001
235,2024-11-24 17:38:11.383,7.807,48.267314,25.913547,101.578,425.534,-65.8,-90.0,0.0,24.0,1.0,0.07935781250000001
236,2024-11-24 17:38:11.415,7.839,48.267314,25.913547,101.578,425.534,-65.8,-90.0,0.0,24.0,1.0,0.07935781250000001
237,2024-11-24 17:38:11.447,7.871,48.267314,25.913547,101.578,425.534,-65.8,-90.0,0.0,24.0,1.0,0.07935781250000001
238,2024-11-24 17:38:11.485,7.909,48.267321,25.913524,101.567,425.523,-65.8,-89.9,0.0,24.0,1.0,0.07934921874999999
239,2024-11-24 17:38:11.516,7.94,48.267321,25.913524,101.567,425.523,-65.8,-89.9,0.0,24.0,1.0,0.07934921874999999
240,2024-11-24 17:38:11.548,7.972,48.267321,25.913524,101.567,425.523,-65.8,-89.9,0.0,24.0,1.0,0.07934921874999999
241,2024-11-24 17:38:11.585,8.009,48.267328,25.9135,101.557,425.514,-65.8,-90.0,0.0,24.0,1.0,0.07934140625
242,2024-11-24 17:38:11.617,8.041,48.267328,25.9135,101.557,425.514,-65.8,-90.0,0.0,24.0,1.0,0.07934140625
243,2024-11-24 17:38:11.647,8.071,48.267328,25.9135,101.557,425.514,-65.8,-90.0,0.0,24.0,1.0,0.07934140625
244,2024-11-24 17:38:11.681,8.105,48.267335,25.913478,101.546,425.503,-65.8,-89.9,0.0,24.0,1.0,0.0793328125
245,2024-11-24 17:38:11.715,8.139,48.267335,25.913478,101.546,425.503,-65.8,-89.9,0.0,24.0,1.0,0.0793328125
246,2024-11-24 17:38:11.750,8.174,48.267335,25.913478,101.546,425.503,-65.8,-89.9,0.0,24.0,1.0,0.0793328125
247,2024-11-24 17:38:11.783,8.207,48.267343,25.913452,101.534,425.49,-65.8,-89.9,0.0,24.0,1.0,0.07932343750000001
248,2024-11-24 17:38:11.815,8.239,48.267343,25.913452,101.534,425.49,-65.8,-89.9,0.0,24.0,1.0,0.07932343750000001
249,2024-11-24 17:38:11.848,8.272,48.267343,25.913452,101.534,425.49,-65.8,-89.9,0.0,24.0,1.0,0.07932343750000001
250,2024-11-24 17:38:11.884,8.308,48.26735,25.913428,101.525,425.482,-65.8,-89.9,0.0,24.0,1.0,0.07931640625000001
251,2024-11-24 17:38:11.915,8.339,48.26735,25.913428,101.525,425.482,-65.8,-89.9,0.0,24.0,1.0,0.07931640625000001
252,2024-11-24 17:38:11.948,8.372,48.26735,25.913428,101.525,425.482,-65.8,-89.9,0.0,24.0,1.0,0.07931640625000001
253,2024-11-24 17:38:11.983,8.407,48.267357,25.913404,101.516,425.473,-65.8,-89.9,0.0,24.0,1.0,0.079309375
254,2024-11-24 17:38:12.016,8.44,48.267357,25.913404,101.516,425.473,-65.8,-89.9,0.0,24.0,1.0,0.079309375
255,2024-11-24 17:38:12.049,8.473,48.267357,25.913404,101.516,425.473,-65.8,-89.9,0.0,24.0,1.0,0.079309375
256,2024-11-24 17:38:12.086,8.51,48.267364,25.91338,101.506,425.463,-65.8,-90.0,0.0,24.0,1.0,0.0793015625
257,2024-11-24 17:38:12.114,8.538,48.267364,25.91338,101.506,425.463,-65.8,-90.0,0.0,24.0,1.0,0.0793015625
258,2024-11-24 17:38:12.149,8.573,48.267364,25.91338,101.506,425.463,-65.8,-90.0,0.0,24.0,1.0,0.0793015625
259,2024-11-24 17:38:12.184,8.608,48.267371,25.913355,101.498,425.455,-65.8,-90.0,0.0,24.0,1.0,0.0792953125
260,2024-11-24 17:38:12.216,8.64,48.267371,25.913355,101.498,425.455,-65.8,-90.0,0.0,24.0,1.0,0.0792953125
261,2024-11-24 17:38:12.249,8.673,48.267371,25.913355,101.498,425.455,-65.8,-90.0,0.0,24.0,1.0,0.0792953125
262,2024-11-24 17:38:12.282,8.706,48.267379,25.913331,101.494,425.451,-65.8,-90.0,0.0,24.0,1.0,0.07929218749999999
263,2024-11-24 17:38:12.316,8.74,48.267379,25.913331,101.494,425.451,-65.8,-90.0,0.0,24.0,1.0,0.07929218749999999
264,2024-11-24 17:38:12.349,8.773,48.267379,25.913331,101.494,425.451,-65.8,-90.0,0.0,24.0,1.0,0.07929218749999999
265,2024-11-24 17:38:12.383,8.807,48.267386,25.913307,101.485,425.441,-65.8,-90.0,0.0,24.0,1.0,0.07928515625
266,2024-11-24 17:38:12.415,8.839,48.267386,25.913307,101.485,425.441,-65.8,-90.0,0.0,24.0,1.0,0.07928515625
267,2024-11-24 17:38:12.450,8.874,48.267386,25.913307,101.485,425.441,-65.8,-90.0,0.0,24.0,1.0,0.07928515625
268,2024-11-24 17:38:12.483,8.907,48.267393,25.913283,101.478,425.434,-65.8,-89.9,0.0,24.0,1.0,0.07927968749999999
269,2024-11-24 17:38:12.516,8.94,48.267393,25.913283,101.478,425.434,-65.8,-89.9,0.0,24.0,1.0,0.07927968749999999
270,2024-11-24 17:38:12.549,8.973,48.267393,25.913283,101.478,425.434,-65.8,-89.9,0.0,24.0,1.0,0.07927968749999999
271,2024-11-24 17:38:12.584,9.008,48.2674,25.913258,101.47,425.427,-65.8,-89.9,0.0,24.0,1.0,0.07927343749999999
272,2024-11-24 17:38:12.616,9.04,48.2674,25.913258,101.47,425.427,-65.8,-89.9,0.0,24.0,1.0,0.07927343749999999
273,2024-11-24 17:38:12.651,9.075,48.2674,25.913258,101.47,425.427,-65.8,-89.9,0.0,24.0,1.0,0.07927343749999999
274,2024-11-24 17:38:12.684,9.108,48.267407,25.913236,101.459,425.415,-65.8,-89.9,0.0,24.0,1.0,0.07926484375000001
275,2024-11-24 17:38:12.716,9.14,48.267407,25.913236,101.459,425.415,-65.8,-89.9,0.0,24.0,1.0,0.07926484375000001
276,2024-11-24 17:38:12.749,9.173,48.267407,25.913236,101.459,425.415,-65.8,-89.9,0.0,24.0,1.0,0.07926484375000001
277,2024-11-24 17:38:12.782,9.206,48.267415,25.913209,101.452,425.409,-65.8,-89.9,0.0,24.0,1.0,0.07925937499999999
278,2024-11-24 17:38:12.818,9.242,48.267415,25.913209,101.452,425.409,-65.8,-89.9,0.0,24.0,1.0,0.07925937499999999
279,2024-11-24 17:38:12.848,9.272,48.267415,25.913209,101.452,425.409,-65.8,-89.9,0.0,24.0,1.0,0.07925937499999999
280,2024-11-24 17:38:12.886,9.31,48.267422,25.913185,101.447,425.403,-65.8,-90.0,0.0,24.0,1.0,0.07925546875
281,2024-11-24 17:38:12.917,9.341,48.267422,25.913185,101.447,425.403,-65.8,-90.0,0.0,24.0,1.0,0.07925546875
282,2024-11-24 17:38:12.950,9.374,48.267422,25.913185,101.447,425.403,-65.8,-90.0,0.0,24.0,1.0,0.07925546875
283,2024-11-24 17:38:12.984,9.408,48.26743,25.91316,101.438,425.395,-65.8,-90.0,0.0,24.0,1.0,0.0792484375
284,2024-11-24 17:38:13.015,9.439,48.26743,25.91316,101.438,425.395,-65.8,-90.0,0.0,24.0,1.0,0.0792484375
285,2024-11-24 17:38:13.049,9.473,48.26743,25.91316,101.438,425.395,-65.8,-90.0,0.0,24.0,1.0,0.0792484375
286,2024-11-24 17:38:13.086,9.51,48.267437,25.913136,101.43,425.387,-65.8,-90.0,0.0,24.0,1.0,0.0792421875
287,2024-11-24 17:38:13.116,9.54,48.267437,25.913136,101.43,425.387,-65.8,-90.0,0.0,24.0,1.0,0.0792421875
288,2024-11-24 17:38:13.149,9.573,48.267437,25.913136,101.43,425.387,-65.8,-90.0,0.0,24.0,1.0,0.0792421875
289,2024-11-24 17:38:13.185,9.609,48.267444,25.913111,101.424,425.38,-65.8,-90.0,0.0,24.0,1.0,0.07923750000000002
290,2024-11-24 17:38:13.216,9.64,48.267444,25.913111,101.424,425.38,-65.8,-90.0,0.0,24.0,1.0,0.07923750000000002
291,2024-11-24 17:38:13.251,9.675,48.267444,25.913111,101.424,425.38,-65.8,-90.0,0.0,24.0,1.0,0.07923750000000002
292,2024-11-24 17:38:13.285,9.709,48.267452,25.913086,101.417,425.373,-65.8,-90.0,0.0,24.0,1.0,0.07923203124999999
293,2024-11-24 17:38:13.318,9.742,48.267452,25.913086,101.417,425.373,-65.8,-90.0,0.0,24.0,1.0,0.07923203124999999
294,2024-11-24 17:38:13.350,9.774,48.267452,25.913086,101.417,425.373,-65.8,-90.0,0.0,24.0,1.0,0.07923203124999999
295,2024-11-24 17:38:13.384,9.808,48.267459,25.913062,101.41,425.367,-66.1,-90.0,0.0,24.0,1.0,0.0792265625
296,2024-11-24 17:38:13.417,9.841,48.267459,25.913062,101.41,425.367,-66.1,-90.0,0.0,24.0,1.0,0.0792265625
297,2024-11-24 17:38:13.450,9.874,48.267459,25.913062,101.41,425.367,-66.1,-90.0,0.0,24.0,1.0,0.0792265625
298,2024-11-24 17:38:13.485,9.909,48.267466,25.913037,101.411,425.367,-67.0,-90.0,0.0,24.0,1.0,0.07922734375
299,2024-11-24 17:38:13.517,9.941,48.267466,25.913037,101.411,425.367,-67.0,-90.0,0.0,24.0,1.0,0.07922734375
300,2024-11-24 17:38:13.549,9.973,48.267466,25.913037,101.411,425.367,-67.0,-90.0,0.0,24.0,1.0,0.07922734375
301,2024-11-24 17:38:13.586,10.01,48.267473,25.913014,101.417,425.373,-68.0,-90.0,0.0,24.0,1.0,0.07923203124999999
302,2024-11-24 17:38:13.617,10.041,48.267473,25.913014,101.417,425.373,-68.0,-90.0,0.0,24.0,1.0,0.07923203124999999
303,2024-11-24 17:38:13.651,10.075,48.267473,25.913014,101.417,425.373,-68.0,-90.0,0.0,24.0,1.0,0.07923203124999999
304,2024-11-24 17:38:13.684,10.108,48.26748,25.912989,101.48,425.437,-68.4,-89.9,0.0,24.0,1.0,0.07928125
305,2024-11-24 17:38:13.718,10.142,48.26748,25.912989,101.48,425.437,-68.4,-89.9,0.0,24.0,1.0,0.07928125
306,2024-11-24 17:38:13.751,10.175,48.26748,25.912989,101.48,425.437,-68.4,-89.9,0.0,24.0,1.0,0.07928125
307,2024-11-24 17:38:13.784,10.208,48.267487,25.912962,101.538,425.494,-68.4,-89.9,0.0,24.0,1.0,0.07932656249999999
308,2024-11-24 17:38:13.818,10.242,48.267487,25.912962,101.538,425.494,-68.4,-89.9,0.0,24.0,1.0,0.07932656249999999
309,2024-11-24 17:38:13.849,10.273,48.267487,25.912962,101.538,425.494,-68.4,-89.9,0.0,24.0,1.0,0.07932656249999999
310,2024-11-24 17:38:13.884,10.308,48.267493,25.912937,101.515,425.472,-68.4,-89.9,0.0,24.0,1.0,0.07930859375
311,2024-11-24 17:38:13.917,10.341,48.267493,25.912937,101.515,425.472,-68.4,-89.9,0.0,24.0,1.0,0.07930859375
312,2024-11-24 17:38:13.950,10.374,48.267493,25.912937,101.515,425.472,-68.4,-89.9,0.0,24.0,1.0,0.07930859375
313,2024-11-24 17:38:13.983,10.407,48.2675,25.912912,101.495,425.451,-68.3,-90.0,0.0,24.0,1.0,0.07929296875
314,2024-11-24 17:38:14.019,10.443,48.2675,25.912912,101.495,425.451,-68.3,-90.0,0.0,24.0,1.0,0.07929296875
315,2024-11-24 17:38:14.051,10.475,48.2675,25.912912,101.495,425.451,-68.3,-90.0,0.0,24.0,1.0,0.07929296875
316,2024-11-24 17:38:14.086,10.51,48.267506,25.912887,101.486,425.443,-68.4,-90.0,0.0,24.0,1.0,0.0792859375
317,2024-11-24 17:38:14.118,10.542,48.267506,25.912887,101.486,425.443,-68.4,-90.0,0.0,24.0,1.0,0.0792859375
318,2024-11-24 17:38:14.151,10.575,48.267506,25.912887,101.486,425.443,-68.4,-90.0,0.0,24.0,1.0,0.0792859375
319,2024-11-24 17:38:14.184,10.608,48.267513,25.912862,101.49,425.446,-68.3,-89.9,0.0,24.0,1.0,0.0792890625
320,2024-11-24 17:38:14.217,10.641,48.267513,25.912862,101.49,425.446,-68.3,-89.9,0.0,24.0,1.0,0.0792890625
321,2024-11-24 17:38:14.250,10.674,48.267513,25.912862,101.49,425.446,-68.3,-89.9,0.0,24.0,1.0,0.0792890625
322,2024-11-24 17:38:14.287,10.711,48.267519,25.912837,101.476,425.433,-68.4,-89.9,0.0,24.0,1.0,0.079278125
323,2024-11-24 17:38:14.317,10.741,48.267519,25.912837,101.476,425.433,-68.4,-89.9,0.0,24.0,1.0,0.079278125
324,2024-11-24 17:38:14.351,10.775,48.267519,25.912837,101.476,425.433,-68.4,-89.9,0.0,24.0,1.0,0.079278125
325,2024-11-24 17:38:14.385,10.809,48.267526,25.912813,101.459,425.416,-68.4,-90.0,0.0,24.0,1.0,0.07926484375000001
326,2024-11-24 17:38:14.417,10.841,48.267526,25.912813,101.459,425.416,-68.4,-90.0,0.0,24.0,1.0,0.07926484375000001
327,2024-11-24 17:38:14.450,10.874,48.267526,25.912813,101.459,425.416,-68.4,-90.0,0.0,24.0,1.0,0.07926484375000001
328,2024-11-24 17:38:14.486,10.91,48.267532,25.912788,101.439,425.396,-68.4,-90.0,0.0,24.0,1.0,0.07924921875
329,2024-11-24 17:38:14.518,10.942,48.267532,25.912788,101.439,425.396,-68.4,-90.0,0.0,24.0,1.0,0.07924921875
330,2024-11-24 17:38:14.550,10.974,48.267532,25.912788,101.439,425.396,-68.4,-90.0,0.0,24.0,1.0,0.07924921875
331,2024-11-24 17:38:14.585,11.009,48.267538,25.912764,101.428,425.385,-68.4,-89.9,0.0,24.0,1.0,0.079240625
332,2024-11-24 17:38:14.618,11.042,48.267538,25.912764,101.428,425.385,-68.4,-89.9,0.0,24.0,1.0,0.079240625
333,2024-11-24 17:38:14.650,11.074,48.267538,25.912764,101.428,425.385,-68.4,-89.9,0.0,24.0,1.0,0.079240625
334,2024-11-24 17:38:14.686,11.11,48.267545,25.912739,101.416,425.372,-68.4,-90.0,0.0,24.0,1.0,0.07923125
335,2024-11-24 17:38:14.717,11.141,48.267545,25.912739,101.416,425.372,-68.4,-90.0,0.0,24.0,1.0,0.07923125
336,2024-11-24 17:38:14.751,11.175,48.267545,25.912739,101.416,425.372,-68.4,-90.0,0.0,24.0,1.0,0.07923125
337,2024-11-24 17:38:14.786,11.21,48.267552,25.912712,101.408,425.365,-68.4,-90.0,0.0,24.0,1.0,0.079225
338,2024-11-24 17:38:14.819,11.243,48.267552,25.912712,101.408,425.365,-68.4,-90.0,0.0,24.0,1.0,0.079225
339,2024-11-24 17:38:14.852,11.276,48.267552,25.912712,101.408,425.365,-68.4,-90.0,0.0,24.0,1.0,0.079225
340,2024-11-24 17:38:14.887,11.311,48.267558,25.912687,101.4,425.357,-68.3,-89.9,0.0,24.0,1.0,0.07921875000000002
341,2024-11-24 17:38:14.918,11.342,48.267558,25.912687,101.4,425.357,-68.3,-89.9,0.0,24.0,1.0,0.07921875000000002
342,2024-11-24 17:38:14.951,11.375,48.267558,25.912687,101.4,425.357,-68.3,-89.9,0.0,24.0,1.0,0.07921875000000002
343,2024-11-24 17:38:14.986,11.41,48.267565,25.912662,101.394,425.351,-68.4,-90.0,0.0,24.0,1.0,0.0792140625
344,2024-11-24 17:38:15.018,11.442,48.267565,25.912662,101.394,425.351,-68.4,-90.0,0.0,24.0,1.0,0.0792140625
345,2024-11-24 17:38:15.052,11.476,48.267565,25.912662,101.394,425.351,-68.4,-90.0,0.0,24.0,1.0,0.0792140625
346,2024-11-24 17:38:15.085,11.509,48.267571,25.912636,101.382,425.338,-68.4,-90.0,0.0,24.0,1.0,0.07920468750000001
347,2024-11-24 17:38:15.118,11.542,48.267571,25.912636,101.382,425.338,-68.4,-90.0,0.0,24.0,1.0,0.07920468750000001
348,2024-11-24 17:38:15.152,11.576,48.267571,25.912636,101.382,425.338,-68.4,-90.0,0.0,24.0,1.0,0.07920468750000001
349,2024-11-24 17:38:15.186,11.61,48.267578,25.912611,101.374,425.331,-68.4,-90.0,0.0,24.0,1.0,0.07919843749999998
350,2024-11-24 17:38:15.221,11.645,48.267578,25.912611,101.374,425.331,-68.4,-90.0,0.0,24.0,1.0,0.07919843749999998
351,2024-11-24 17:38:15.253,11.677,48.267578,25.912611,101.374,425.331,-68.4,-90.0,0.0,24.0,1.0,0.07919843749999998
352,2024-11-24 17:38:15.286,11.71,48.267585,25.912586,101.368,425.324,-68.4,-90.0,0.0,24.0,1.0,0.07919375
353,2024-11-24 17:38:15.319,11.743,48.267585,25.912586,101.368,425.324,-68.4,-90.0,0.0,24.0,1.0,0.07919375
354,2024-11-24 17:38:15.351,11.775,48.267585,25.912586,101.368,425.324,-68.4,-90.0,0.0,24.0,1.0,0.07919375
355,2024-11-24 17:38:15.385,11.809,48.267592,25.912561,101.36,425.316,-68.4,-90.0,0.0,24.0,1.0,0.0791875
356,2024-11-24 17:38:15.420,11.844,48.267592,25.912561,101.36,425.316,-68.4,-90.0,0.0,24.0,1.0,0.0791875
357,2024-11-24 17:38:15.451,11.875,48.267592,25.912561,101.36,425.316,-68.4,-90.0,0.0,24.0,1.0,0.0791875
358,2024-11-24 17:38:15.485,11.909,48.267598,25.912535,101.356,425.313,-68.4,-90.0,0.0,24.0,1.0,0.079184375
359,2024-11-24 17:38:15.520,11.944,48.267598,25.912535,101.356,425.313,-68.4,-90.0,0.0,24.0,1.0,0.079184375
360,2024-11-24 17:38:15.552,11.976,48.267598,25.912535,101.356,425.313,-68.4,-90.0,0.0,24.0,1.0,0.079184375
361,2024-11-24 17:38:15.587,12.011,48.267605,25.91251,101.357,425.313,-68.4,-90.0,0.0,24.0,1.0,0.07918515625000001
362,2024-11-24 17:38:15.618,12.042,48.267605,25.91251,101.357,425.313,-68.4,-90.0,0.0,24.0,1.0,0.07918515625000001
363,2024-11-24 17:38:15.652,12.076,48.267605,25.91251,101.357,425.313,-68.4,-90.0,0.0,24.0,1.0,0.07918515625000001
364,2024-11-24 17:38:15.684,12.108,48.267611,25.912487,101.351,425.308,-68.4,-90.0,0.0,24.0,1.0,0.07918046875
365,2024-11-24 17:38:15.718,12.142,48.267611,25.912487,101.351,425.308,-68.4,-90.0,0.0,24.0,1.0,0.07918046875
366,2024-11-24 17:38:15.751,12.175,48.267611,25.912487,101.351,425.308,-68.4,-90.0,0.0,24.0,1.0,0.07918046875
367,2024-11-24 17:38:15.786,12.21,48.267618,25.912459,101.352,425.308,-68.4,-90.0,0.0,24.0,1.0,0.07918125000000001
368,2024-11-24 17:38:15.818,12.242,48.267618,25.912459,101.352,425.308,-68.4,-90.0,0.0,24.0,1.0,0.07918125000000001
369,2024-11-24 17:38:15.852,12.276,48.267618,25.912459,101.352,425.308,-68.4,-90.0,0.0,24.0,1.0,0.07918125000000001
370,2024-11-24 17:38:15.885,12.309,48.267625,25.912434,101.353,425.309,-68.3,-90.0,0.0,24.0,1.0,0.07918203124999999
371,2024-11-24 17:38:15.920,12.344,48.267625,25.912434,101.353,425.309,-68.3,-90.0,0.0,24.0,1.0,0.07918203124999999
372,2024-11-24 17:38:15.953,12.377,48.267625,25.912434,101.353,425.309,-68.3,-90.0,0.0,24.0,1.0,0.07918203124999999
373,2024-11-24 17:38:15.986,12.41,48.267632,25.912408,101.358,425.315,-68.3,-90.0,0.0,24.0,1.0,0.0791859375
374,2024-11-24 17:38:16.018,12.442,48.267632,25.912408,101.358,425.315,-68.3,-90.0,0.0,24.0,1.0,0.0791859375
375,2024-11-24 17:38:16.052,12.476,48.267632,25.912408,101.358,425.315,-68.3,-90.0,0.0,24.0,1.0,0.0791859375
376,2024-11-24 17:38:16.087,12.511,48.267639,25.912383,101.363,425.32,-68.4,-90.0,0.0,24.0,1.0,0.07918984375
377,2024-11-24 17:38:16.120,12.544,48.267639,25.912383,101.363,425.32,-68.4,-90.0,0.0,24.0,1.0,0.07918984375
378,2024-11-24 17:38:16.154,12.578,48.267639,25.912383,101.363,425.32,-68.4,-90.0,0.0,24.0,1.0,0.07918984375
379,2024-11-24 17:38:16.186,12.61,48.267645,25.912357,101.362,425.318,-68.4,-90.0,0.0,24.0,1.0,0.0791890625
380,2024-11-24 17:38:16.222,12.646,48.267645,25.912357,101.362,425.318,-68.4,-90.0,0.0,24.0,1.0,0.0791890625
381,2024-11-24 17:38:16.253,12.677,48.267645,25.912357,101.362,425.318,-68.4,-90.0,0.0,24.0,1.0,0.0791890625
382,2024-11-24 17:38:16.285,12.709,48.267652,25.912331,101.357,425.314,-68.4,-90.0,0.0,24.0,1.0,0.07918515625000001
383,2024-11-24 17:38:16.321,12.745,48.267652,25.912331,101.357,425.314,-68.4,-90.0,0.0,24.0,1.0,0.07918515625000001
384,2024-11-24 17:38:16.352,12.776,48.267652,25.912331,101.357,425.314,-68.4,-90.0,0.0,24.0,1.0,0.07918515625000001
385,2024-11-24 17:38:16.387,12.811,48.267659,25.912306,101.353,425.31,-68.4,-90.0,0.0,24.0,1.0,0.07918203124999999
386,2024-11-24 17:38:16.419,12.843,48.267659,25.912306,101.353,425.31,-68.4,-90.0,0.0,24.0,1.0,0.07918203124999999
387,2024-11-24 17:38:16.453,12.877,48.267659,25.912306,101.353,425.31,-68.4,-90.0,0.0,24.0,1.0,0.07918203124999999
388,2024-11-24 17:38:16.488,12.912,48.267666,25.91228,101.347,425.304,-68.3,-90.0,0.0,24.0,1.0,0.07917734375
389,2024-11-24 17:38:16.520,12.944,48.267666,25.91228,101.347,425.304,-68.3,-90.0,0.0,24.0,1.0,0.07917734375
390,2024-11-24 17:38:16.553,12.977,48.267666,25.91228,101.347,425.304,-68.3,-90.0,0.0,24.0,1.0,0.07917734375
391,2024-11-24 17:38:16.586,13.01,48.267672,25.912255,101.34,425.297,-68.4,-90.0,0.0,24.0,1.0,0.07917187499999999
392,2024-11-24 17:38:16.623,13.047,48.267672,25.912255,101.34,425.297,-68.4,-90.0,0.0,24.0,1.0,0.07917187499999999
393,2024-11-24 17:38:16.653,13.077,48.267672,25.912255,101.34,425.297,-68.4,-90.0,0.0,24.0,1.0,0.07917187499999999
394,2024-11-24 17:38:16.685,13.109,48.267679,25.912229,101.336,425.292,-68.3,-90.0,0.0,24.0,1.0,0.07916875
395,2024-11-24 17:38:16.720,13.144,48.267679,25.912229,101.336,425.292,-68.3,-90.0,0.0,24.0,1.0,0.07916875
396,2024-11-24 17:38:16.752,13.176,48.267679,25.912229,101.336,425.292,-68.3,-90.0,0.0,24.0,1.0,0.07916875
397,2024-11-24 17:38:16.788,13.212,48.267686,25.912203,101.331,425.288,-68.4,-90.0,0.0,24.0,1.0,0.07916484375
398,2024-11-24 17:38:16.822,13.246,48.267686,25.912203,101.331,425.288,-68.4,-90.0,0.0,24.0,1.0,0.07916484375
399,2024-11-24 17:38:16.853,13.277,48.267686,25.912203,101.331,425.288,-68.4,-90.0,0.0,24.0,1.0,0.07916484375
400,2024-11-24 17:38:16.886,13.31,48.267693,25.912178,101.324,425.281,-68.4,-89.9,0.0,24.0,1.0,0.07915937499999999
401,2024-11-24 17:38:16.920,13.344,48.267693,25.912178,101.324,425.281,-68.4,-89.9,0.0,24.0,1.0,0.07915937499999999
402,2024-11-24 17:38:16.953,13.377,48.267693,25.912178,101.324,425.281,-68.4,-89.9,0.0,24.0,1.0,0.07915937499999999
403,2024-11-24 17:38:16.988,13.412,48.267699,25.912152,101.315,425.272,-68.4,-90.0,0.0,24.0,1.0,0.07915234374999999
404,2024-11-24 17:38:17.023,13.447,48.267699,25.912152,101.315,425.272,-68.4,-90.0,0.0,24.0,1.0,0.07915234374999999
405,2024-11-24 17:38:17.052,13.476,48.267699,25.912152,101.315,425.272,-68.4,-90.0,0.0,24.0,1.0,0.07915234374999999
406,2024-11-24 17:38:17.086,13.51,48.267706,25.912127,101.305,425.262,-68.4,-90.0,0.0,24.0,1.0,0.07914453125000001
